user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
The AssarV10 Team™©,"California, USA",The AssarV10 Team™©,2015-12-23 07:40:38,2565,779,9732,False,2020-07-25 11:39:20,Anna Levine got her law degree at 62 and beat cancer twice. Then coronavirus took her https://t.co/rK1v0R67dT  👈 cl… https://t.co/Ciz4tBLBPJ,,assarofficial,False
Ariyana Love 🍀,Human Rights Defender,"Editor/Journalist (TLB), Goodwill Ambassador to Palestine (ICSPR), Holistic Dr, {If journalism is good, it is controversial, by it's nature} Julian Assange",2020-01-15 22:07:28,394,752,1543,False,2020-07-25 11:39:19,"@Nextlevellion This is illegal and the guy doesn't even sound like a cop! 

Here's what you can do to protect yours… https://t.co/axhcp3ATwk",,Twitter for Android,False
stricks,Australia,CRYPTO fan 🕊🚀 CRYPTO trader.🦋MEDICAL sponge 💊💉👩‍🔬😷 QUANTUM anything 🌎❄️💥 TRUTH researcher- Satoshi where the bloody hell are you 👁,2018-06-24 10:00:32,61,225,821,False,2020-07-25 11:39:19,"Brilliant minds giving us an insight into post #covid19aus 
Worth a read, just for the reality check, and reminder… https://t.co/S1QADLDsM5",['covid19aus'],Twitter for iPad,False
AM Cleaning & Supplies L.L.C.,"Ann Arbor, MI","We have the lowest prices on Janitorial and office Supplies. 
Visit us at 4659 Washtenaw Ave. Ann Arbor, MI.
We now provide shipping. Call to order 734-544-1052",2020-01-06 20:24:18,62,1052,348,False,2020-07-25 11:39:17,"#COVID19 #schoolsreopening 
#facecoverings #backtoschool 
Support local shops. Visit us 7 days a week in Ann Arbor… https://t.co/4mk4lqJSU3","['COVID19', 'schoolsreopening', 'facecoverings', 'backtoschool']",Twitter for Android,False
Ozo Innovations,"Oxford, England","Transforming the food industry through innovation. Reducing foodborne illness; cutting energy, waste, water and chemicals.",2013-01-30 11:57:21,356,951,80,False,2020-07-25 11:39:14,"COVID 19 – Fighting viruses with eloclear

Read Living with the enemy Pt 1: returning to work in a post #COVID19 wo… https://t.co/6TRUv012kt",['COVID19'],Twitter Web App,False
GlobalPandemic.NET,WORLDWIDE,Breaking News & Critical Information to SURVIVE the Coronavirus Outbreak / Civil Unrest,2010-07-13 21:58:05,26108,26003,2,False,2020-07-25 11:39:03,"ALERT: We remember: Families share memories of those who died from
coronavirus - Global Pandemic News |… https://t.co/jIG11UkJd3",,GlobalPandemic.NET,False
Juergen Roth,"Massachusetts, USA","Transforming WALLS into ART with beautiful, ready-to-hang PHOTO PRINTS & high-resolution gigapixel PHOTOGRAPHY MURALS at https://t.co/hPRO4AWYsw",2009-08-01 22:44:44,38996,34550,432,False,2020-07-25 11:38:59,@drdavidsamadi @JamminWithDonna Stop spreading deny and lies. Covid is spiking in many states. Amercians are banned… https://t.co/qv8viDOWKo,,Twitter for Android,False
ESE_President,"Milano, Italy","Andrea Giustina is the President of the European Society of Endocrinology (ESE). He is Professor and Chair of Endocrinology in San Raffaele, Milano, Italy",2019-05-17 09:09:02,3353,2355,3120,False,2020-07-25 11:38:57,ALL participants to #eECE will have access to scientific contents for 2 months after the meeting including the sess… https://t.co/p3JhwvqQx9,['eECE'],Twitter Web App,False
Bey IS in #GOODTROUBLE 💜2020,"Baltimore, MD",Learn to love instead of hate! R.E.S.P.E.C.T! “Stoicism is a luxury and Silence is a weapon!” No Babies in Cages! Asiatic Forever! ❤️💜💛 #VOTE 8:46,2009-04-04 17:40:02,3289,2914,205020,False,2020-07-25 11:38:56,"Does he intend to use emergency powers to stop the voting and blame it on #covid19? Hmmm. 

#maddow","['covid19', 'maddow']",Twitter for iPhone,False
Ramesh Bala,"Chennai, India","Entertainment Industry Tracker | Covers Hollywood, Bollywood, South Indian and China  | Previously, Did Consulting for Fortune 500 Companies in the US",2010-01-06 04:17:52,482757,668,51218,True,2020-07-25 11:38:55,"Actor @VishalKOfficial and his father Mr.G.K.Reddy tested positive for #Covid19 15/20 days back..

While #Vishal 's… https://t.co/JKpN9Gj2FA","['Covid19', 'Vishal']",Twitter Web App,False
Grace *is so tired of everything* 🏳️‍🌈🏳️‍🌈🌍,"South West, England","just a queer teen trying to make the world right 🏳️‍🌈.

#BLM. Founder @Here4uLGBTQ, co-founder @solo_not_alone, climate activist (@SaveCongoForest). She/her.",2019-04-04 16:52:19,7714,1873,34912,False,2020-07-25 11:38:51,"Anyone got any good resources/arguments as to why masks aren't bad for you, and are a good idea?
😷
#WearAMask #WearADamnMask 
#COVID19","['WearAMask', 'WearADamnMask', 'COVID19']",Twitter for Android,False
Tzar,Tshwane,,2013-04-22 05:30:23,154,522,1547,False,2020-07-25 11:38:49,Are Africans capable of liberating other Africans from poverty and war #Zimbabwe #Cameroon #Ethiopia… https://t.co/XNZAgiFKm2,"['Zimbabwe', 'Cameroon', 'Ethiopia']",Twitter for Android,False
Jasper #Ω.,Right behind you ,#UnitedBlue https://t.co/xdhYM8QhAA PROUD Member of #TheResistance https://t.co/MBRSIH4RAo #Ω #Resistance #TheLincolnProject,2012-03-09 18:55:38,14385,7734,223,False,2020-07-25 11:38:49,"US coronavirus: #Covid19 vaccine likely won't be 'widely available' until several months into 2021, #Fauci says https://t.co/4hSVJkZMO2","['Covid19', 'Fauci']",Twitter for iPhone,False
Wilddaisys,,I like naps.,2019-11-05 22:10:46,8,107,1079,False,2020-07-25 11:38:45,"Please #MedTwitter #NurseTwitter do your thing. I don't know him but our fellow #COVID19 nurse needs us.
 https://t.co/dSgigaGN99","['MedTwitter', 'NurseTwitter', 'COVID19']",Twitter for Android,False
"George M Rossi, MA MDiv BCC","South Carolina, USA",Board Certified Chaplain (APC),2018-03-08 23:32:44,11,38,37,False,2020-07-25 11:38:41,"and I pray for all these things, amen. #COVID19 #chaplain #healthcareworkers #FirstResponders","['COVID19', 'chaplain', 'healthcareworkers', 'FirstResponders']",Twitter for iPhone,False
Corey Cleary,"Indiana, USA","Music, Sports, Technology Integrator, and ready to build people up! Change the Narrative! #Morehugslesshate",2013-03-05 14:07:35,832,2016,32959,False,2020-07-25 11:38:41,#NewMusic coming from @JenniferMlott #music to help your #COVID19 blues.,"['NewMusic', 'music', 'COVID19']",Twitter for Android,False
Carsten Finke,"Berlin, Germany",Cognitive Neuroscientist & Neurologist | Assistant Professor at Charité Berlin and Berlin School of Mind & Brain | Head of @BerlinCognition,2013-05-05 12:16:02,579,601,1571,False,2020-07-25 11:38:40,"New #MRI study by @ComaRecoveryLab shows microvascular lesions in 11/16 (69%) of patients with severe #COVID19 

👉… https://t.co/OKDzZvGIy2","['MRI', 'COVID19']",Twitter Web App,False
Emmanuel Returns,,Emmanuel is a reference to the character by that name in George Orwell's book 1984.,2020-05-14 17:53:33,19,125,1346,False,2020-07-25 11:38:31,"Dear Twitter,
Since the experts in charge have generated so much conflicting information during #COVID19 don't you… https://t.co/aNDOS8Uozc",['COVID19'],Twitter for Android,False
Nige x,Up shit creek,"Mid-life crisis for the last decade ... cycling for mind and body ... moody, difficult and demanding but fiercely loyal ... loves my ancient Z4 3.0",2016-12-11 19:38:37,455,1217,26282,False,2020-07-25 11:38:27,I’m never the most stable soul emotionally but lately it’s been like riding a crazy rollercoaster... 4 weeks off ..… https://t.co/2sMdg7SFcs,,Twitter for iPhone,False
Medicircle.in,Mumbai,"Medicircle is a news platform for the latest trends in medical technology, innovative procedures, and advances in medical research.",2019-08-08 06:18:52,82,110,40,False,2020-07-25 11:38:26,"Shivraj Singh Chouhan tests COVID positive
 #MP @ChouhanShivraj #COVID19 @MedicircleI 
https://t.co/Wha7iMLER4","['MP', 'COVID19']",Twitter Web App,False
IAM Platform,Worldwide,"Curation | Tools | Tips | Services

IAM Platform powers IAM Network:

GO: https://t.co/OJVc7LULBT

Blog | Social | Podcast | Code Trove",2010-12-13 21:24:29,17815,14941,65440,False,2020-07-25 11:38:21,"Vietnam, Lauded in Coronavirus Fight, Has First Local Case in 100 Days 

READ MORE: https://t.co/hBe4u8wm9j

#cdc… https://t.co/3kGYaVojU8",['cdc'],IAMBLOG2TWITTER,False
Dr Arvinder-Singh HS,Ipoh,"MBBS (AIMST,Mal); MSc Health Research (RCSI,Ir); Occupational Health (NIOSH); Dip Football Med (FIFA); Cert Shockwave (ISMST); Advanced Shockwave

Twt=own view",2012-06-20 11:35:38,847,654,9665,False,2020-07-25 11:38:15,"Covid-19’s turning point in Malaysia
By Dr Arvinder-Singh HS

@FocusMalaysiaMY 

https://t.co/lbj5j0Jzkm

#COVID19malaysia #covid19","['COVID19malaysia', 'covid19']",Twitter Web App,False
APO Group English,#AFRICA #MENA,"Latest #Africa & #MENA related #News releases issued by companies, govs, intl orgs, NGOs & #UN #PR FR:@APO_source_fr PT:@APO_source_pt AR:@APO_source_ar",2011-02-22 09:09:45,10661,6,2037,True,2020-07-25 11:38:14,"#Coronavirus - #Madagascar drug treats cough not COVID-19, Ehanire discloses while advising healthy foods with righ… https://t.co/T72r6bhLLh","['Coronavirus', 'Madagascar']",Africa Newsroom,False
KIKUYU SHAWTY 🌸,"Nairobi, Kenya","SOCIAL WORKER 🎓 
Passion for humanity 
Humanitarian Volunteer/
Voice of men.. 😊 
GOD OVER ME 🙏",2017-06-21 08:27:43,3995,1323,30887,False,2020-07-25 11:38:11,A real man is not afraid to tell the world that you are dating.... A real man points his gal to his friends... Kind… https://t.co/7HcuDI92cr,,Twitter for Android,False
LatestLY,"Mumbai, India","https://t.co/U4rHOvEUQR focuses on the What, When, Who and How of a trending story, and helps readers with analyses that go beyond the domain of news. https://t.co/OCtmVDjYfd",2017-02-07 05:41:28,62622,348,97,True,2020-07-25 11:38:00,Barcelona Legend Xavi Tests Positive for COVID-19; Fans Wish ‘Midfield Maestro’ a Speedy Recovery (See Tweets)… https://t.co/FHbH8HfinZ,,Twitter Web App,False
Clearly You Don’t Get It,,#BlackTwitter #BlackGirlMagic #Robinhood  #BlackLivesMatter,2018-12-18 23:56:45,150,305,1901,False,2020-07-25 11:37:56,"@realDonaldTrump But you want to hold up a stimulus package for your own selfish reasons. 

Your hotel is more prec… https://t.co/GL1wky5LOj",,Twitter for iPhone,False
Tyler Hern,"Wyoming, MI",In love with the journey. Here to help.,2011-08-20 20:46:55,265,159,1302,False,2020-07-25 11:37:54,"Higher government spending isn’t ideal because it “crowds out” business investment.

1 reason why im not to thrille… https://t.co/GyRw6b4Y8B",,Twitter for iPhone,False
Top Virtual Staffing Solutions,"Maryland, USA","Top Virtual Staffing Solutions is a premier virtual assistant agency to meet your hiring needs for growth, learning, and innovation! Text/Call 866-887-7821",2019-11-16 00:53:57,10,67,178,False,2020-07-25 11:37:51,"@BarackObama Also @sarahzhang  @DrDenaGrayson, schools require kids, rightfully so, get vaccinated for what we have… https://t.co/bDEJwwDS1t",,Twitter for iPhone,False
TheArgus.in,"Bhubaneswar, India",24x7 Web  News Channel,2018-01-13 06:45:40,3362,483,251,False,2020-07-25 11:37:48,"Almost 80 per cent of the #COVID19 cases in #Bhubaneswar are asymptomatic, says @bmcbbsr Commissioner Prem Chnadra… https://t.co/nJ1tJCZzbL","['COVID19', 'Bhubaneswar']",Twitter Web App,False
Mhoodhinath_pro,Nigeria,Expert Social Media Marketer with perfect skills,2019-12-22 12:02:34,13,35,53,False,2020-07-25 11:37:47,School Resumption: All Schools In These 10 States Should Reopen Schools From July 27 2020..... Click below to read… https://t.co/OtmDGw3PCh,,Twitter Web App,False
Stayin' Alive,"Vermont, USA","Farmboy. I rescue black cats, old dogs, rare records. I used to be John_C_Catsh. #AdoptDontShop #VoteBlue #BeNice",2019-07-04 17:21:19,2551,2963,8008,False,2020-07-25 11:37:44,Republicans forcing all of us off this $600 #unemployment cliff had better be prepared for the other side of this.… https://t.co/4UHK7rMjTy,['unemployment'],Twitter Web App,False
Hemant Kumar Rout #StayHomeStaySafe,Bhubaneswar,Journalist @NewIndianXpress. Special Interest in Defence | Health | Politics | Agriculture | Industry | Tourism | Development Reporting | Tweets are personal.,2010-04-07 19:00:34,2444,1217,2728,False,2020-07-25 11:37:44,"#COVID19 update #Bhubaneswar

Total cases: 1828
From slums: 418
Death: 11
Active: 952

Symptomatic: 764
Asymptomati… https://t.co/h9RuSShIGK","['COVID19', 'Bhubaneswar']",Twitter for Android,False
جمال,,#blacklivesmatter,2012-04-15 17:43:07,412,146,30099,False,2020-07-25 11:37:42,Give $2000/month to every American #moneyforthepeople #covid19 - Sign the Petition! https://t.co/W2EBgQDP4y via @Change,"['moneyforthepeople', 'covid19']",Twitter for iPhone,False
Martin Law Office,"Belleville, Ontario",#INJURED? Need #Lawyer?  FREE CONSULT 1.613.966.3888 1.888.889.7226 #CarCrash? #SlipandFall? #BellevilleON #Quinte #QuinteWest #PEC #BayofQuinte #NorthHastings,2016-09-08 14:13:33,417,1112,9109,False,2020-07-25 11:37:40,Touchless #Infotainment System May Reduce Germs During #COVID19 But Not #DistractedDriving #software #AI #sensors… https://t.co/6ss40PrIcw,"['Infotainment', 'COVID19', 'DistractedDriving', 'software', 'AI', 'sensors']",Twitter Web App,False
Tamsin Shasha,United Kingdom,"Theatre maker & Artistic Director @aodtheatre Producer, writer & performer @shashaandtaylor Gardener, Runner, Remainer. 
A life lived in fear is a half life.",2015-02-15 13:26:25,543,513,3000,False,2020-07-25 11:37:39,Fascinating &amp; insightful @TEDTalks by Rachel Davis Inspiring confidence &amp; self-belief in children through music… https://t.co/n750ZfD2FQ,,Twitter Web App,False
Rogue Four,UK,Free thinker that doesn't trust government/corporate media.,2020-05-31 12:17:12,48,103,738,False,2020-07-25 11:37:37,"@Normad881 @davidicke @LidlGB @sainsburys @AldiUK @CostaCoffee @PetsatHome 😂 Thanks, but those are fabricated figur… https://t.co/SvynLXGLNX",,Twitter Web App,False
Propulsion Swimming,,UK based Swimming Youtubers looking to celebrate all things swimming and teach others along the way!! 🏊🏻‍♂️🇬🇧,2020-02-19 17:53:29,40,373,65,False,2020-07-25 11:37:34,"Thank you @Swim_England for campaigning to #openourpools 

How many swim clubs are back up and running from today after #COVID19?","['openourpools', 'COVID19']",Twitter for Android,False
Paperbirds_Coronavirus,,Paperbirds_coronavirus is an initiative committed to deliver unbiased daily literature updates about the COVID-19 outbreak to health care professionals,2019-11-05 15:55:40,141,3,17,False,2020-07-25 11:37:32,"In the news: CDC Calls on Schools to Reopen, Downplaying Health Risks https://t.co/kK4Z4VHXT8 #coronavirus #COVID19 #2019ncov","['coronavirus', 'COVID19', '2019ncov']",dlvr.it,False
Paperbirds_Coronavirus,,Paperbirds_coronavirus is an initiative committed to deliver unbiased daily literature updates about the COVID-19 outbreak to health care professionals,2019-11-05 15:55:40,141,3,17,False,2020-07-25 11:37:32,In the news: Coronavirus Outbreak Causes Strain In Rio Grande Valley Of Texas https://t.co/Ur99ZIUFTV #coronavirus #COVID19 #2019ncov,"['coronavirus', 'COVID19', '2019ncov']",dlvr.it,False
Vivi MartinezBianchi,"Durham, NC","Family Medicine Doctor. Interests: Population Health. Global and Community Health. Health Equity. Advocacy, Social Justice & Accountability. WONCA-WHO Liaison",2011-05-07 14:34:07,4489,1838,3249,False,2020-07-25 11:37:30,"One-third of COVID-19 patients who aren't hospitalized have long-term illness, CDC says https://t.co/Tphmz1AS8f via… https://t.co/H4UH5OyuEt",,Twitter for iPhone,False
Bey IS in #GOODTROUBLE 💜2020,"Baltimore, MD",Learn to love instead of hate! R.E.S.P.E.C.T! “Stoicism is a luxury and Silence is a weapon!” No Babies in Cages! Asiatic Forever! ❤️💜💛 #VOTE 8:46,2009-04-04 17:40:02,3289,2914,205020,False,2020-07-25 11:37:25,American school systems need to ignore the @WhiteHouse guidelines and follow the original @CDCgov before White Hous… https://t.co/9qMC5enM56,,Twitter for iPhone,False
OhanaLink Baby,,"OhanaLink Baby app provides connectivity through a private, mobile waiting room to create an enhanced, memorable childbirth experience.",2020-04-15 02:51:51,6,3,3,False,2020-07-25 11:37:25,"There are a lot of questions circulating about #COVID19, but for moms-to-be, there are even more questions. 

What… https://t.co/cokzNM4LzB",['COVID19'],Twitter Web App,False
bluedarkArt,,"Graphic Designer & Photographer. I love Nature, Animals, Sun, Bright Colors ☀ ...but my Dark Side is not so far... 
http://t.co/6xaxAnoG71",2011-03-12 18:08:34,3210,2029,6010,False,2020-07-25 11:37:18,"😷 #Face #Masks 😷
☆
#designed by #BluedarkArt #TheChameleonArt
☆
Available in my #Shop 👉 https://t.co/aMkBNjKJ0B
☆… https://t.co/7fPHjbBoJK","['Face', 'Masks', 'designed', 'BluedarkArt', 'TheChameleonArt', 'Shop']",Instagram,False
The Alzheimer Society of Ireland,Ireland,We are the leading support service & advocacy charity for people with dementia and their carers. Helpline 1800 341 341. Charity Reg No CHY 7868 / Reg No 102700.,2009-12-08 21:53:42,10871,3382,8432,True,2020-07-25 11:37:16,Listening to the carers speaking on @RadioBrendanRTE now it’s clear all need more support. And the people they are… https://t.co/UdFoamrNu0,,Twitter for iPhone,False
